,X,REGION,LAT,LONG,NAMA_UNIV,KODE,PROGRAM_STUDI,DAYA_TAMPUNG_2020,PEMINAT_2019,JENIS_PORTOFOLIO,nama_prodi,rumpun,DAYA_TAMPUNG_2019,jumlah_peminat_2018,jumlah_peminat_2017,daya_tampung_2018,daya_tampung_2017
2793,2793,SULAWESI,1.4555359,124.8249301,UNIVERSITAS SAM RATULANGI,7212034,AKUNTANSI,150,416,Tidak Ada,AKUNTANSI,Soshum,130,1022,952,120,88
2794,2794,SULAWESI,1.4555359,124.8249301,UNIVERSITAS SAM RATULANGI,7212042,ILMU ADMINISTRASI NEGARA,55,238,Tidak Ada,ILMU ADMINISTRASI NEGARA,Soshum,52,646,587,49,42
2795,2795,SULAWESI,1.4555359,124.8249301,UNIVERSITAS SAM RATULANGI,7212057,ILMU ADMINISTRASI BISNIS,55,270,Tidak Ada,ILMU ADMINISTRASI BISNIS,Soshum,54,637,572,55,42
2796,2796,SULAWESI,1.4555359,124.8249301,UNIVERSITAS SAM RATULANGI,7212065,ILMU PEMERINTAHAN,55,270,Tidak Ada,ILMU PEMERINTAHAN,Soshum,49,705,610,46,42
2797,2797,SULAWESI,1.4555359,124.8249301,UNIVERSITAS SAM RATULANGI,7212073,ILMU POLITIK,42,102,Tidak Ada,ILMU POLITIK,Soshum,41,279,210,44,30
2798,2798,SULAWESI,1.4555359,124.8249301,UNIVERSITAS SAM RATULANGI,7212081,SOSIOLOGI,28,50,Tidak Ada,SOSIOLOGI,Soshum,29,91,75,32,18
2799,2799,SULAWESI,1.4555359,124.8249301,UNIVERSITAS SAM RATULANGI,7212096,ILMU KOMUNIKASI,55,201,Tidak Ada,ILMU KOMUNIKASI,Soshum,51,306,250,50,42
2800,2800,SULAWESI,1.4555359,124.8249301,UNIVERSITAS SAM RATULANGI,7212107,ILMU PERPUSTAKAAN,25,45,Tidak Ada,ILMU PERPUSTAKAAN,Soshum,28,56,45,35,13
2801,2801,SULAWESI,1.4555359,124.8249301,UNIVERSITAS SAM RATULANGI,7212115,ILMU HUKUM,400,673,Tidak Ada,ILMU HUKUM,Soshum,367,1435,1238,339,245
2802,2802,SULAWESI,1.4555359,124.8249301,UNIVERSITAS SAM RATULANGI,7212123,SASTRA INDONESIA,20,20,Tidak Ada,SASTRA INDONESIA,Soshum,21,76,65,26,18
2803,2803,SULAWESI,1.4555359,124.8249301,UNIVERSITAS SAM RATULANGI,7212131,SASTRA INGGRIS,110,158,Tidak Ada,SASTRA INGGRIS,Soshum,102,406,363,104,70
2804,2804,SULAWESI,1.4555359,124.8249301,UNIVERSITAS SAM RATULANGI,7212146,SASTRA JERMAN,15,17,Tidak Ada,SASTRA JERMAN,Soshum,16,20,24,24,14
2805,2805,SULAWESI,1.4555359,124.8249301,UNIVERSITAS SAM RATULANGI,7212154,ILMU SEJARAH,15,26,Tidak Ada,ILMU SEJARAH,Soshum,21,36,22,25,14
2806,2806,SULAWESI,1.4555359,124.8249301,UNIVERSITAS SAM RATULANGI,7212162,ANTROPOLOGI SOSIAL,25,46,Tidak Ada,ANTROPOLOGI SOSIAL,Soshum,31,45,32,35,18
2807,2807,SULAWESI,1.2665674,124.8810429,UNIVERSITAS NEGERI MANADO,7221017,PEND. BIOLOGI,90,108,Tidak Ada,PEND. BIOLOGI,Saintek,110,189,208,90,75
2808,2808,SULAWESI,1.2665674,124.8810429,UNIVERSITAS NEGERI MANADO,7221025,ILMU BIOLOGI,40,34,Tidak Ada,ILMU BIOLOGI,Saintek,52,95,83,80,30
2809,2809,SULAWESI,1.2665674,124.8810429,UNIVERSITAS NEGERI MANADO,7221033,PEND. KIMIA,16,24,Tidak Ada,PEND. KIMIA,Saintek,18,42,41,30,30
2810,2810,SULAWESI,1.2665674,124.8810429,UNIVERSITAS NEGERI MANADO,7221041,ILMU KIMIA,25,11,Tidak Ada,ILMU KIMIA,Saintek,26,28,14,35,15
2811,2811,SULAWESI,1.2665674,124.8810429,UNIVERSITAS NEGERI MANADO,7221056,PEND. FISIKA,47,21,Tidak Ada,PEND. FISIKA,Saintek,37,66,63,30,55
2812,2812,SULAWESI,1.2665674,124.8810429,UNIVERSITAS NEGERI MANADO,7221064,ILMU FISIKA,24,13,Tidak Ada,ILMU FISIKA,Saintek,24,21,26,30,45
2813,2813,SULAWESI,1.2665674,124.8810429,UNIVERSITAS NEGERI MANADO,7221072,PEND. MATEMATIKA,88,97,Tidak Ada,PEND. MATEMATIKA,Saintek,94,161,165,120,65
2814,2814,SULAWESI,1.2665674,124.8810429,UNIVERSITAS NEGERI MANADO,7221087,PEND. TEK BANGUNAN,28,11,Tidak Ada,PEND. TEK BANGUNAN,Saintek,28,22,20,30,30
2815,2815,SULAWESI,1.2665674,124.8810429,UNIVERSITAS NEGERI MANADO,7221095,PEND. TEK ELEKTRO,46,18,Tidak Ada,PEND. TEK ELEKTRO,Saintek,50,51,55,30,42
2816,2816,SULAWESI,1.2665674,124.8810429,UNIVERSITAS NEGERI MANADO,7221106,PEND. INF./KOM,116,62,Tidak Ada,PEND. INF./KOM,Saintek,132,140,185,80,65
2817,2817,SULAWESI,1.2665674,124.8810429,UNIVERSITAS NEGERI MANADO,7221114,PEND. TEK MESIN,54,17,Tidak Ada,PEND. TEK MESIN,Saintek,55,39,36,30,40
2818,2818,SULAWESI,1.2665674,124.8810429,UNIVERSITAS NEGERI MANADO,7221122,ILMU GEOGRAFI,16,14,Tidak Ada,ILMU GEOGRAFI,Saintek,24,24,19,15,30
2819,2819,SULAWESI,1.2665674,124.8810429,UNIVERSITAS NEGERI MANADO,7221137,ILMU KEOLAHRAGAAN,55,8,Pendidikan Jasmani dan Olahraga,ILMU KEOLAHRAGAAN,Saintek,56,57,59,35,55
2820,2820,SULAWESI,1.2665674,124.8810429,UNIVERSITAS NEGERI MANADO,7221176,PENDIDIKAN IPA,22,24,Tidak Ada,PENDIDIKAN IPA,Saintek,23,55,39,35,50
2821,2821,SULAWESI,1.2665674,124.8810429,UNIVERSITAS NEGERI MANADO,7221346,ARSITEKTUR,39,43,Tidak Ada,ARSITEKTUR,Saintek,53,79,81,35,30
2822,2822,SULAWESI,1.2665674,124.8810429,UNIVERSITAS NEGERI MANADO,7221354,TEKNIK INFORMATIKA,64,152,Tidak Ada,TEKNIK INFORMATIKA,Saintek,77,350,301,50,40
2823,2823,SULAWESI,1.2665674,124.8810429,UNIVERSITAS NEGERI MANADO,7221362,TEKNIK SIPIL,32,85,Tidak Ada,TEKNIK SIPIL,Saintek,41,148,123,30,35
2824,2824,SULAWESI,1.2665674,124.8810429,UNIVERSITAS NEGERI MANADO,7221377,ILMU KESEHATAN MASYARAKAT,64,159,Tidak Ada,ILMU KESEHATAN MASYARAKAT,Saintek,92,299,207,50,60
2825,2825,SULAWESI,1.2665674,124.8810429,UNIVERSITAS NEGERI MANADO,7221385,TEKNIK MESIN,49,34,Tidak Ada,TEKNIK MESIN,Saintek,54,67,73,30,42
2826,2826,SULAWESI,1.2665674,124.8810429,UNIVERSITAS NEGERI MANADO,7222013,PEND. KES. KEL,21,11,Tidak Ada,PEND. KES. KEL,Soshum,27,12,20,15,30
2827,2827,SULAWESI,1.2665674,124.8810429,UNIVERSITAS NEGERI MANADO,7222021,PEND. BAHASA INDONESIA,48,60,Tidak Ada,PEND. BAHASA INDONESIA,Soshum,62,196,171,30,55
2828,2828,SULAWESI,1.2665674,124.8810429,UNIVERSITAS NEGERI MANADO,7222044,PEND. BAH INGGRIS,74,62,Tidak Ada,PEND. BAH INGGRIS,Soshum,91,211,227,60,75
2829,2829,SULAWESI,1.2665674,124.8810429,UNIVERSITAS NEGERI MANADO,7222052,BAH & SASTRA INGGRIS,49,54,Tidak Ada,BAH & SASTRA INGGRIS,Soshum,67,112,134,50,50
2830,2830,SULAWESI,1.2665674,124.8810429,UNIVERSITAS NEGERI MANADO,7222067,PEND. BAHASA JEPANG,16,20,Tidak Ada,PEND. BAHASA JEPANG,Soshum,17,38,36,30,45
2831,2831,SULAWESI,1.2665674,124.8810429,UNIVERSITAS NEGERI MANADO,7222075,PEND. BAH. JERMAN,27,6,Tidak Ada,PEND. BAH. JERMAN,Soshum,26,12,18,15,14
2832,2832,SULAWESI,1.2665674,124.8810429,UNIVERSITAS NEGERI MANADO,7222083,PEND. BAH. PERANCIS,28,12,Tidak Ada,PEND. BAH. PERANCIS,Soshum,27,4,5,15,14
2833,2833,SULAWESI,1.2665674,124.8810429,UNIVERSITAS NEGERI MANADO,7222091,PEND. SENI MUSIK,76,8,Musik,PEND. SENI MUSIK,Soshum,74,71,90,15,45
2834,2834,SULAWESI,1.2665674,124.8810429,UNIVERSITAS NEGERI MANADO,7222102,PEND. SENI RUPA,24,4,"Seni Rupa, Desain, dan Kriya",PEND. SENI RUPA,Soshum,27,26,23,15,26
2835,2835,SULAWESI,1.2665674,124.8810429,UNIVERSITAS NEGERI MANADO,7222117,PPKN,47,41,Tidak Ada,PPKN,Soshum,43,81,66,35,45
2836,2836,SULAWESI,1.2665674,124.8810429,UNIVERSITAS NEGERI MANADO,7222125,PEND. SEJARAH,46,46,Tidak Ada,PEND. SEJARAH,Soshum,46,72,51,30,26
2837,2837,SULAWESI,1.2665674,124.8810429,UNIVERSITAS NEGERI MANADO,7222133,PEND GEOGRAFI,28,38,Tidak Ada,PEND GEOGRAFI,Soshum,42,55,74,30,45
2838,2838,SULAWESI,1.2665674,124.8810429,UNIVERSITAS NEGERI MANADO,7222141,ILMU ADM NEGARA,80,128,Tidak Ada,ILMU ADM NEGARA,Soshum,101,271,255,65,75
2839,2839,SULAWESI,1.2665674,124.8810429,UNIVERSITAS NEGERI MANADO,7222156,ILMU HUKUM,85,102,Tidak Ada,ILMU HUKUM,Soshum,106,254,209,65,66
2840,2840,SULAWESI,1.2665674,124.8810429,UNIVERSITAS NEGERI MANADO,7222164,PEND EKONOMI S1,149,56,Tidak Ada,PEND EKONOMI S1,Soshum,129,173,186,120,132
2841,2841,SULAWESI,1.2665674,124.8810429,UNIVERSITAS NEGERI MANADO,7222172,MANAJEMEN S1,96,190,Tidak Ada,MANAJEMEN S1,Soshum,104,464,358,120,120
2842,2842,SULAWESI,1.2665674,124.8810429,UNIVERSITAS NEGERI MANADO,7222187,PEND. KEPELATIHAN OR,83,10,Pendidikan Jasmani dan Olahraga,PEND. KEPELATIHAN OR,Soshum,77,73,109,45,85
2843,2843,SULAWESI,1.2665674,124.8810429,UNIVERSITAS NEGERI MANADO,7222195,"PEND. JASMANI, KES. REK",108,11,Pendidikan Jasmani dan Olahraga,"PEND. JASMANI, KES. REK",Soshum,110,134,152,60,100
2844,2844,SULAWESI,1.2665674,124.8810429,UNIVERSITAS NEGERI MANADO,7222206,PLS,28,5,Tidak Ada,PLS,Soshum,28,16,10,45,40
2845,2845,SULAWESI,1.2665674,124.8810429,UNIVERSITAS NEGERI MANADO,7222214,PLB/P.KH,26,9,Tidak Ada,PLB/P.KH,Soshum,27,20,15,30,15
2846,2846,SULAWESI,1.2665674,124.8810429,UNIVERSITAS NEGERI MANADO,7222222,PSIKOLOGI,64,115,Tidak Ada,PSIKOLOGI,Soshum,72,210,150,45,45
2847,2847,SULAWESI,1.2665674,124.8810429,UNIVERSITAS NEGERI MANADO,7222237,PGSD,128,127,Tidak Ada,PGSD,Soshum,143,362,324,120,120
2848,2848,SULAWESI,1.2665674,124.8810429,UNIVERSITAS NEGERI MANADO,7222253,AKUNTANSI,96,117,Tidak Ada,AKUNTANSI,Soshum,126,255,276,120,120
2849,2849,SULAWESI,1.2665674,124.8810429,UNIVERSITAS NEGERI MANADO,7222261,BIMBINGAN KONSELING,16,30,Tidak Ada,BIMBINGAN KONSELING,Soshum,16,56,46,45,30
2850,2850,SULAWESI,1.2665674,124.8810429,UNIVERSITAS NEGERI MANADO,7222276,PEND. ANAK USIA DINI,45,21,Tidak Ada,PEND. ANAK USIA DINI,Soshum,54,51,51,45,40
2851,2851,SULAWESI,1.2665674,124.8810429,UNIVERSITAS NEGERI MANADO,7222284,PENDIDIKAN SOSIOLOGI,32,44,Tidak Ada,PENDIDIKAN SOSIOLOGI,Soshum,33,94,89,30,30
2852,2852,SULAWESI,1.2665674,124.8810429,UNIVERSITAS NEGERI MANADO,7222303,PENDIDIKAN IPS,23,11,Tidak Ada,PENDIDIKAN IPS,Soshum,27,33,30,15,32
2853,2853,SULAWESI,1.2665674,124.8810429,UNIVERSITAS NEGERI MANADO,7222311,ILMU EKONOMI,59,62,Tidak Ada,ILMU EKONOMI,Soshum,78,130,133,75,30
2854,2854,SULAWESI,-0.8364322,119.891505,UNIVERSITAS TADULAKO,7311016,PEND. BIOLOGI,65,276,Tidak Ada,PEND. BIOLOGI,Saintek,79,486,564,73,39
2855,2855,SULAWESI,-0.8364322,119.891505,UNIVERSITAS TADULAKO,7311024,PEND. MATEMATIKA,60,206,Tidak Ada,PEND. MATEMATIKA,Saintek,81,286,400,71,42
2856,2856,SULAWESI,-0.8364322,119.891505,UNIVERSITAS TADULAKO,7311032,PEND. FISIKA,75,121,Tidak Ada,PEND. FISIKA,Saintek,78,153,169,70,42
2857,2857,SULAWESI,-0.8364322,119.891505,UNIVERSITAS TADULAKO,7311047,PEND. KIMIA,77,103,Tidak Ada,PEND. KIMIA,Saintek,77,160,168,81,42
2858,2858,SULAWESI,-0.8364322,119.891505,UNIVERSITAS TADULAKO,7311055,AGROTEKNOLOGI,235,313,Tidak Ada,AGROTEKNOLOGI,Saintek,286,660,652,331,156
2859,2859,SULAWESI,-0.8364322,119.891505,UNIVERSITAS TADULAKO,7311063,KEHUTANAN,315,264,Tidak Ada,KEHUTANAN,Saintek,389,644,488,361,140
2860,2860,SULAWESI,-0.8364322,119.891505,UNIVERSITAS TADULAKO,7311071,AGRIBISNIS,180,459,Tidak Ada,AGRIBISNIS,Saintek,169,1152,1109,160,90
2861,2861,SULAWESI,-0.8364322,119.891505,UNIVERSITAS TADULAKO,7311086,PETERNAKAN,219,186,Tidak Ada,PETERNAKAN,Saintek,223,476,507,286,135
2862,2862,SULAWESI,-0.8364322,119.891505,UNIVERSITAS TADULAKO,7311105,TEKNIK SIPIL,108,568,Tidak Ada,TEKNIK SIPIL,Saintek,90,1039,1142,111,64
2863,2863,SULAWESI,-0.8364322,119.891505,UNIVERSITAS TADULAKO,7311113,TEKNIK ARSITEKTUR,60,246,Tidak Ada,TEKNIK ARSITEKTUR,Saintek,54,511,591,98,48
2864,2864,SULAWESI,-0.8364322,119.891505,UNIVERSITAS TADULAKO,7311121,TEKNIK MESIN,50,110,Tidak Ada,TEKNIK MESIN,Saintek,71,396,402,84,48
2865,2865,SULAWESI,-0.8364322,119.891505,UNIVERSITAS TADULAKO,7311136,TEKNIK ELEKTRO,50,162,Tidak Ada,TEKNIK ELEKTRO,Saintek,48,359,342,64,32
2866,2866,SULAWESI,-0.8364322,119.891505,UNIVERSITAS TADULAKO,7311144,FISIKA,32,29,Tidak Ada,FISIKA,Saintek,44,55,71,35,20
2867,2867,SULAWESI,-0.8364322,119.891505,UNIVERSITAS TADULAKO,7311152,MATEMATIKA,30,56,Tidak Ada,MATEMATIKA,Saintek,43,92,115,33,20
2868,2868,SULAWESI,-0.8364322,119.891505,UNIVERSITAS TADULAKO,7311167,KIMIA,42,69,Tidak Ada,KIMIA,Saintek,42,82,107,49,20
2869,2869,SULAWESI,-0.8364322,119.891505,UNIVERSITAS TADULAKO,7311175,BIOLOGI,40,88,Tidak Ada,BIOLOGI,Saintek,47,211,192,45,35
2870,2870,SULAWESI,-0.8364322,119.891505,UNIVERSITAS TADULAKO,7311183,PENDIDIKAN DOKTER,60,936,Tidak Ada,PEND. DOKTER,Saintek,76,988,842,67,24
2871,2871,SULAWESI,-0.8364322,119.891505,UNIVERSITAS TADULAKO,7311191,KESEHATAN MASYARAKAT,130,499,Tidak Ada,KESEHATAN MASYARAKAT,Saintek,179,999,936,132,100
2872,2872,SULAWESI,-0.8364322,119.891505,UNIVERSITAS TADULAKO,7311202,BUDIDAYA PERAIRAN,91,84,Tidak Ada,BUDIDAYA PERAIRAN,Saintek,94,276,236,92,45
2873,2873,SULAWESI,-0.8364322,119.891505,UNIVERSITAS TADULAKO,7311217,FARMASI,50,526,Tidak Ada,FARMASI,Saintek,67,964,1094,45,60
2874,2874,SULAWESI,-0.8364322,119.891505,UNIVERSITAS TADULAKO,7311225,TEKNIK INFORMATIKA,60,535,Tidak Ada,TEKNIK INFORMATIKA,Saintek,59,1397,1412,83,48
2875,2875,SULAWESI,-0.8364322,119.891505,UNIVERSITAS TADULAKO,7311233,STATISTIKA,50,135,Tidak Ada,STATISTIKA,Saintek,50,203,212,42,40
2876,2876,SULAWESI,-0.8364322,119.891505,UNIVERSITAS TADULAKO,7311241,TEKNIK GEOLOGI,50,101,Tidak Ada,TEKNIK GEOLOGI,Saintek,47,215,241,39,16
2877,2877,SULAWESI,-0.8364322,119.891505,UNIVERSITAS TADULAKO,7311256,PERENCANAAN WILAYAH DAN KOTA,60,250,Tidak Ada,PERENCANAAN WILAYAH DAN KOTA,Saintek,52,461,428,69,32
2878,2878,SULAWESI,-0.8364322,119.891505,UNIVERSITAS TADULAKO,7311264,GIZI,44,318,Tidak Ada,GIZI,Saintek,61,513,  ,28,  
2879,2879,SULAWESI,-0.8364322,119.891505,UNIVERSITAS TADULAKO,7311272,TEKNIK GEO FISIKA,53,71,Tidak Ada,TEKNIK GEO FISIKA,Saintek,61,57,  ,31,  
2880,2880,SULAWESI,-0.8364322,119.891505,UNIVERSITAS TADULAKO,7311287,AGROTEKNOLOGI (PSDKU MOROWALI),24,8,Tidak Ada,AGROTEKNOLOGI (PSDKU MOROWALI),Saintek,41,11,  ,69,  
2881,2881,SULAWESI,-0.8364322,119.891505,UNIVERSITAS TADULAKO,7311295,TEKNIK SIPIL (PSDKU MOROWALI),27,11,Tidak Ada,TEKNIK SIPIL (PSDKU MOROWALI),Saintek,42,20,  ,68,  
2882,2882,SULAWESI,-0.8364322,119.891505,UNIVERSITAS TADULAKO,7311306,AGROTEKNOLOGI (PSDKU TOUNA),30,7,Tidak Ada,AGROTEKNOLOGI (PSDKU TOUNA),Saintek,35,12,  ,69,  
2883,2883,SULAWESI,-0.8364322,119.891505,UNIVERSITAS TADULAKO,7311314,TEKNIK SIPIL (PSDKU TOUNA),30,11,Tidak Ada,TEKNIK SIPIL (PSDKU TOUNA),Saintek,70,11,  ,70,  
2884,2884,SULAWESI,-0.8364322,119.891505,UNIVERSITAS TADULAKO,7311322,TEKNIK LINGKUNGAN,50,0,Tidak Ada,NA,NA,NA,NA,NA,NA,NA
2885,2885,SULAWESI,-0.8364322,119.891505,UNIVERSITAS TADULAKO,7311337,SISTEM INFORMASI,28,0,Tidak Ada,NA,NA,NA,NA,NA,NA,NA
2886,2886,SULAWESI,-0.8364322,119.891505,UNIVERSITAS TADULAKO,7312012,PEND. BAHASA INDONESIA,85,240,Tidak Ada,PEND. BAHASA INDONESIA,Soshum,113,831,865,106,48
2887,2887,SULAWESI,-0.8364322,119.891505,UNIVERSITAS TADULAKO,7312027,PEND. BAHASA INGGRIS,105,321,Tidak Ada,PEND. BAHASA INGGRIS,Soshum,134,858,995,125,48
2888,2888,SULAWESI,-0.8364322,119.891505,UNIVERSITAS TADULAKO,7312035,PEND. PANCASILA DAN KEWARGANEGARAAN,43,65,Tidak Ada,PEND. PANCASILA DAN KEWARGANEGARAAN,Soshum,51,254,274,66,32
2889,2889,SULAWESI,-0.8364322,119.891505,UNIVERSITAS TADULAKO,7312043,PEND. SEJARAH,45,137,Tidak Ada,PEND. SEJARAH,Soshum,56,367,400,63,32
2890,2890,SULAWESI,-0.8364322,119.891505,UNIVERSITAS TADULAKO,7312051,BIMBINGAN DAN KONSELING,35,115,Tidak Ada,BIMBINGAN DAN KONSELING,Soshum,44,375,380,34,20
2891,2891,SULAWESI,-0.8364322,119.891505,UNIVERSITAS TADULAKO,7312066,PEND. GURU SEKOLAH DASAR,105,588,Tidak Ada,PEND. GURU SEKOLAH DASAR,Soshum,77,1309,1284,178,48
2892,2892,SULAWESI,-0.8364322,119.891505,UNIVERSITAS TADULAKO,7312074,PEND. GURU PAUD,40,144,Tidak Ada,PEND. GURU PAUD,Soshum,55,330,277,61,32
2893,2893,SULAWESI,-0.8364322,119.891505,UNIVERSITAS TADULAKO,7312082,ADMINISTRASI NEGARA,100,467,Tidak Ada,ADMINSTRASI NEGARA,Soshum,122,1123,1114,108,52
2894,2894,SULAWESI,-0.8364322,119.891505,UNIVERSITAS TADULAKO,7312097,SOSIOLOGI,65,186,Tidak Ada,SOSIOLOGI,Soshum,121,514,428,129,52
2895,2895,SULAWESI,-0.8364322,119.891505,UNIVERSITAS TADULAKO,7312101,ANTROPOLOGI,57,78,Tidak Ada,ANTROPOLOGI,Soshum,97,143,103,148,40
2896,2896,SULAWESI,-0.8364322,119.891505,UNIVERSITAS TADULAKO,7312116,ILMU PEMERINTAHAN,105,426,Tidak Ada,ILMU PEMERINTAHAN,Soshum,121,1231,1009,108,48
2897,2897,SULAWESI,-0.8364322,119.891505,UNIVERSITAS TADULAKO,7312124,ILMU KOMUNIKASI,82,461,Tidak Ada,ILMU KOMUNIKASI,Soshum,107,1083,876,107,40
2898,2898,SULAWESI,-0.8364322,119.891505,UNIVERSITAS TADULAKO,7312132,EKONOMI PEMBANGUNAN,77,240,Tidak Ada,EKONOMI PEMBANGUNAN,Soshum,113,469,452,246,70
2899,2899,SULAWESI,-0.8364322,119.891505,UNIVERSITAS TADULAKO,7312147,EKONOMI MANAJEMEN,128,1039,Tidak Ada,EKONOMI MANAJEMEN,Soshum,168,2268,2358,186,125
2900,2900,SULAWESI,-0.8364322,119.891505,UNIVERSITAS TADULAKO,7312155,EKONOMI AKUNTANSI,100,631,Tidak Ada,EKONOMI AKUNTANSI,Soshum,113,1470,1751,193,70
2901,2901,SULAWESI,-0.8364322,119.891505,UNIVERSITAS TADULAKO,7312163,ILMU HUKUM,255,453,Tidak Ada,ILMU HUKUM,Soshum,440,1248,1000,322,240
2902,2902,SULAWESI,-0.8364322,119.891505,UNIVERSITAS TADULAKO,7312171,"PEND. JASMANI, KESEHATAN DAN REKREASI",123,84,Pendidikan Jasmani dan Olahraga,"PEND. JASMANI, KESEHATAN DAN REKREASI",Soshum,133,784,908,184,48
2903,2903,SULAWESI,-0.8364322,119.891505,UNIVERSITAS TADULAKO,7312186,PEND. GEOGRAFI,43,140,Tidak Ada,PEND. GEOGRAFI,Soshum,55,312,452,59,32
2904,2904,SULAWESI,-0.8364322,119.891505,UNIVERSITAS TADULAKO,7312194,MANAJEMEN (PSDKU MOROWALI),62,21,Tidak Ada,MANAJEMEN (PSDKU MOROWALI),Soshum,110,33,  ,66,  
2905,2905,SULAWESI,-0.8364322,119.891505,UNIVERSITAS TADULAKO,7312205,MANAJEMEN (PSDKU TOUNA),75,8,Tidak Ada,MANAJEMEN (PSDKU TOUNA),Soshum,70,22,  ,68,  
2906,2906,SULAWESI,-3.5375406,118.9884589,UNIVERSITAS SULAWESI BARAT,7411017,AGRIBISNIS,78,149,Tidak Ada,AGRIBISNIS ,Saintek,78,554,571,69,70
2907,2907,SULAWESI,-3.5375406,118.9884589,UNIVERSITAS SULAWESI BARAT,7411025,KEHUTANAN,56,64,Tidak Ada,KEHUTANAN ,Saintek,77,202,206,75,60
2908,2908,SULAWESI,-3.5375406,118.9884589,UNIVERSITAS SULAWESI BARAT,7411033,KEPERAWATAN,78,96,Tidak Ada,KEPERAWATAN ,Saintek,105,199,184,93,80
2909,2909,SULAWESI,-3.5375406,118.9884589,UNIVERSITAS SULAWESI BARAT,7411041,TEKNIK SIPIL,112,167,Tidak Ada,TEKNIK SIPIL,Saintek,171,366,417,81,78
2910,2910,SULAWESI,-3.5375406,118.9884589,UNIVERSITAS SULAWESI BARAT,7411056,TEKNIK INFORMATIKA,129,195,Tidak Ada,TEKNIK INFORMATIKA,Saintek,170,600,632,106,100
2911,2911,SULAWESI,-3.5375406,118.9884589,UNIVERSITAS SULAWESI BARAT,7411064,MATEMATIKA,45,29,Tidak Ada,MATEMATIKA ,Saintek,137,53,56,130,48
2912,2912,SULAWESI,-3.5375406,118.9884589,UNIVERSITAS SULAWESI BARAT,7411072,PEND. MATEMATIKA,56,48,Tidak Ada,PEND. MATEMATIKA,Saintek,117,131,186,55,55
2913,2913,SULAWESI,-3.5375406,118.9884589,UNIVERSITAS SULAWESI BARAT,7411087,PEND. BIOLOGI,78,81,Tidak Ada,PEND. BIOLOGI,Saintek,155,236,326,88,75
2914,2914,SULAWESI,-3.5375406,118.9884589,UNIVERSITAS SULAWESI BARAT,7411095,PEND. FISIKA,67,35,Tidak Ada,PEND. FISIKA,Saintek,130,54,73,58,50
2915,2915,SULAWESI,-3.5375406,118.9884589,UNIVERSITAS SULAWESI BARAT,7411106,PETERNAKAN,56,58,Tidak Ada,PETERNAKAN,Saintek,81,195,191,82,62
2916,2916,SULAWESI,-3.5375406,118.9884589,UNIVERSITAS SULAWESI BARAT,7411114,BUDIDAYA PERAIRAN,56,61,Tidak Ada,BUDIDAYA PERAIRAN,Saintek,107,148,129,102,62
2917,2917,SULAWESI,-3.5375406,118.9884589,UNIVERSITAS SULAWESI BARAT,7411122,PERIKANAN TANGKAP,56,34,Tidak Ada,PERIKANAN TANGKAP,Saintek,70,146,  ,55,  
2918,2918,SULAWESI,-3.5375406,118.9884589,UNIVERSITAS SULAWESI BARAT,7411137,AGROEKOTEKNOLOGI,45,0,Tidak Ada,NA,NA,NA,NA,NA,NA,NA
2919,2919,SULAWESI,-3.5375406,118.9884589,UNIVERSITAS SULAWESI BARAT,7411145,PERENCANAAN WILAYAH DAN KOTA,45,0,Tidak Ada,NA,NA,NA,NA,NA,NA,NA
2920,2920,SULAWESI,-3.5375406,118.9884589,UNIVERSITAS SULAWESI BARAT,7411153,STATISTIKA,56,0,Tidak Ada,NA,NA,NA,NA,NA,NA,NA
2921,2921,SULAWESI,-3.5375406,118.9884589,UNIVERSITAS SULAWESI BARAT,7411161,GIZI,56,0,Tidak Ada,NA,NA,NA,NA,NA,NA,NA
2922,2922,SULAWESI,-3.5375406,118.9884589,UNIVERSITAS SULAWESI BARAT,7412013,MANAJEMEN,112,422,Tidak Ada,MANAJEMEN ,Soshum,131,931,921,115,96
2923,2923,SULAWESI,-3.5375406,118.9884589,UNIVERSITAS SULAWESI BARAT,7412021,AKUNTANSI,112,209,Tidak Ada,AKUNTANSI ,Soshum,114,418,442,103,100
2924,2924,SULAWESI,-3.5375406,118.9884589,UNIVERSITAS SULAWESI BARAT,7412036,ILMU POLITIK,56,87,Tidak Ada,ILMU POLITIK,Soshum,67,182,189,77,65
2925,2925,SULAWESI,-3.5375406,118.9884589,UNIVERSITAS SULAWESI BARAT,7412044,ILMU HUBUNGAN INTERNASIONAL,56,115,Tidak Ada,ILMU HUBUNGAN INTERNASIONAL,Soshum,46,174,184,79,65
2926,2926,SULAWESI,-3.5375406,118.9884589,UNIVERSITAS SULAWESI BARAT,7412052,ILMU HUKUM,84,126,Tidak Ada,ILMU HUKUM,Soshum,89,304,357,83,80
2927,2927,SULAWESI,-3.5375406,118.9884589,UNIVERSITAS SULAWESI BARAT,7412067,PEND. BHS. INGGRIS,112,100,Tidak Ada,PEND. BHS. INGGRIS,Soshum,206,295,272,106,100
2928,2928,SULAWESI,4.0084962,122.5185656,UNIVERSITAS HALUOLEO,7511011,AGRIBISNIS,40,269,Tidak Ada,AGRIBISNIS,Saintek,52,737,719,58,135
2929,2929,SULAWESI,4.0084962,122.5185656,UNIVERSITAS HALUOLEO,7511026,AGROTEKNOLOGI / AGROEKOTEKNOLOGI,40,118,Tidak Ada,AGROTEKNOLOGI / AGROEKOTEKNOLOGI,Saintek,48,229,273,60,135
